GEOID,POPULATION,WORK AVAILABILITY,EDUCATION,SIGNAL
15000US060730178113,829,0.647466828,0.739494519,0.398159225
15000US060730178114,397,0.535894207,0.78660787,0.269190812
15000US060730178131,333,0.684684685,0.732525667,0.449402223
15000US060730178132,734,0.636920981,0.767921847,0.421374989
15000US060730179001,932,0.603540773,0.726274778,0.307025375
15000US060730179002,489,0.581799591,0.674963504,0.204221619
15000US060730179003,471,0.617834395,0.72849866,0.333501911
15000US060730179004,797,0.686951066,0.612067901,0.266763001
15000US060730179005,245,0.62244898,0.761125541,0
15000US060730180001,68,0.536764706,0.739092308,0
15000US060730180002,1092,0.618589744,0.720556553,0.323675743
15000US060730180003,265,0.597169811,0.753260274,0
15000US060730181001,717,0.682357043,0.673028953,0.354121061
15000US060730181002,383,0.714751958,0.803740876,0.613657456
15000US060730181003,375,0.55,0.66747676,0.14660372
15000US060730181004,352,0.731534091,0.672142857,0.427208292
15000US060730181005,459,0.59422658,0.674855876,0.222969723
15000US060730181006,314,0.72133758,0.667429963,0.404114755
15000US060730182001,824,0.64381068,0.671017838,0.292772547
15000US060730182002,491,0.690936864,0.674727273,0.369770139
15000US060730182003,715,0.677972028,0.645007825,0.304684787
15000US060730182004,893,0.698208287,0.631956522,0.313559072
15000US060730182005,446,0.672085202,0.648742515,0.301785974
15000US060730183001,228,0.598684211,0.685359116,0
15000US060730183002,444,0.626126126,0.677604167,0.275333123
15000US060730183003,195,0.656410256,0.712758621,0
15000US060730183004,248,0.686491935,0.645298913,0
15000US060730184001,446,0.664237668,0.676473907,0.33180797
15000US060730184002,331,0.681268882,0.767785388,0.497870898
15000US060730184003,494,0.642712551,0.662934211,0.279410919
15000US060730185041,465,0.65483871,0.681790576,0.325328893
15000US060730185042,554,0.740072202,0.689902439,0.469737564
15000US060730185043,1163,0.654772141,0.676300676,0.317130306
15000US060730185044,442,0.777149321,0.734913255,0.606139059
15000US060730185071,601,0.665557404,0.608058036,0.231258875
15000US060730185072,1335,0.703932584,0.63333845,0.323898001
15000US060730185073,181,0.733425414,0.681186736,0
15000US060730185074,1051,0.712892483,0.687420879,0.423518415
15000US060730185091,519,0.674373796,0.645579151,0.300325142
15000US060730185092,914,0.658643326,0.625130332,0.247116283
15000US060730185093,401,0.652743142,0.626247878,0.240451783
15000US060730185094,274,0.66149635,0.639291785,0
15000US060730185101,293,0.631399317,0.639986339,0
15000US060730185102,1040,0.696875,0.623625378,0.298584693
15000US060730185111,256,0.598632813,0.647319933,0
15000US060730185112,268,0.691231343,0.654976077,0
15000US060730185113,181,0.678176796,0.643201663,0
15000US060730185114,1071,0.670168067,0.598667199,0.223398436
15000US060730185121,182,0.611263736,0.650455285,0
15000US060730185122,197,0.629441624,0.688946772,0
15000US060730185123,71,0.61971831,0.679655629,0
15000US060730185131,1026,0.647660819,0.706397695,0.350202118
15000US060730185132,1692,0.668439716,0.682090665,0.346666793
15000US060730185133,487,0.649897331,0.714254511,0.365261289
15000US060730185141,1438,0.707232267,0.659928486,0.370961122
15000US060730185142,627,0.658692185,0.661125402,0.300587481
15000US060730185143,659,0.616084977,0.696429598,0.286131192
15000US060730185151,76,0.539473684,0.681209677,0
15000US060730185152,1455,0.631443299,0.713179172,0.334044007
15000US060730185161,948,0.649525316,0.678239679,0.311974685
15000US060730185162,613,0.680668842,0.609384615,0.253988642
15000US060730185171,731,0.781463748,0.613503584,0.399584151
15000US060730185172,1010,0.646782178,0.654592834,0.273335983
15000US060730185181,618,0.678398058,0.614902235,0.259302743
15000US060730185182,773,0.691461837,0.588418468,0.236149591
15000US060730185191,503,0.717693837,0.638057199,0.351156236
15000US060730185192,840,0.674107143,0.605821206,0.239572004
15000US060730185193,661,0.670574887,0.577409025,0.191839344
15000US060730186011,452,0.63329646,0.602465753,0.179098804
15000US060730186012,1047,0.704632283,0.687073399,0.410177584
15000US060730186031,779,0.631258023,0.666233032,0.266997806
15000US060730186032,641,0.73400936,0.641132075,0.379687221
15000US060730186033,839,0.695768772,0.605561614,0.26872291
15000US060730186034,461,0.657809111,0.619251208,0.237231104
15000US060730186081,742,0.66509434,0.720300065,0.398765841
15000US060730186082,430,0.629069767,0.624043887,0.203937041
15000US060730186091,1058,0.691871456,0.625362493,0.294263617
15000US060730186092,515,0.64223301,0.611747967,0.204652376
15000US060730186093,1086,0.769337017,0.59,0.34209982
15000US060730186101,771,0.642347601,0.703491577,0.337543968
15000US060730186102,384,0.663411458,0.61591687,0.240062807
15000US060730186103,482,0.700207469,0.575557084,0.227456556
15000US060730186104,1499,0.682621748,0.58070805,0.212578848
15000US060730186111,292,0.586472603,0.751888298,0
15000US060730186112,1603,0.710386775,0.726761383,0.48258508
15000US060730186113,817,0.654222766,0.609584639,0.217984942
15000US060730186121,732,0.68784153,0.689671269,0.388218201
15000US060730186122,688,0.659883721,0.610606768,0.227276587
15000US060730186131,1577,0.668674699,0.673103217,0.333491916
15000US060730186132,189,0.667989418,0.66962585,0
15000US060730186141,525,0.642857143,0.614488636,0.209480666
15000US060730186142,476,0.722689076,0.651469194,0.380166351
15000US060730186143,1058,0.67036862,0.616213857,0.250162609
15000US060730187001,26036,0.597000307,0.635748658,0.174600226
15000US060730188011,433,0.743648961,0.64170712,0.394570477
15000US060730188012,324,0.674382716,0.696183051,0.377202594
15000US060730188021,202,0.735148515,0.652873754,0
15000US060730188022,284,0.649647887,0.756579732,0
15000US060730188023,204,0.691176471,0.722463277,0
15000US060730188024,462,0.698051948,0.703040063,0.425098004
15000US060730188025,580,0.690948276,0.66317099,0.351802958
15000US060730188031,62,0.733870968,0.687331887,0
15000US060730188032,237,0.700421941,0.708800578,0
15000US060730188033,945,0.654497354,0.698207885,0.349006358
15000US060730189031,353,0.6898017,0.689498433,0.390994556
15000US060730189032,276,0.731884058,0.587926045,0
15000US060730189033,832,0.705829327,0.601317523,0.275697712
15000US060730189034,299,0.710702341,0.622134831,0
15000US060730189041,544,0.642003676,0.586588235,0.167955035
15000US060730189042,307,0.718241042,0.598439153,0.287851418
15000US060730189043,448,0.689174107,0.62724234,0.293382322
15000US060730189044,961,0.687044745,0.622102804,0.282420787
15000US060730189051,1468,0.721559946,0.582669221,0.266695597
15000US060730189052,502,0.722111554,0.551404358,0.216568912
15000US060730189053,749,0.711949266,0.661196742,0.380006131
15000US060730189061,1271,0.697088906,0.627515625,0.304993173
15000US060730189062,483,0.667701863,0.643963303,0.28819363
15000US060730189063,608,0.684210526,0.696193078,0.392628503
15000US060730190011,375,0.714,0.695313725,0.437926278
15000US060730190012,472,0.748411017,0.688281342,0.479962592
15000US060730190013,669,0.650597907,0.685020492,0.323549623
15000US060730190021,489,0.679447853,0.638819641,0.297358737
15000US060730191011,432,0.757523148,0.605544041,0.352921871
15000US060730191012,232,0.848060345,0.636090226,0
15000US060730191013,1443,0.666320166,0.700490585,0.371024826
15000US060730191014,348,0.809626437,0.633439065,0.474853535
15000US060730191031,363,0.715564738,0.68934492,0.430756872
15000US060730191032,580,0.640517241,0.687050114,0.310924194
15000US060730191033,312,0.755608974,0.653668189,0.432213312
15000US060730191051,247,0.604251012,0.705990491,0
15000US060730191052,617,0.746353323,0.739073021,0.562155833
15000US060730191053,1016,0.698080709,0.649786207,0.341411448
15000US060730191061,814,0.69963145,0.645470619,0.336880468
15000US060730191062,354,0.689971751,0.706901709,0.418304306
15000US060730191063,663,0.652714932,0.662540579,0.293767359
15000US060730191064,448,0.693080357,0.618644421,0.2854791
15000US060730191071,448,0.700892857,0.640818662,0.331370502
15000US060730192031,161,0.644409938,0.654276458,0
15000US060730192032,711,0.621659634,0.661374545,0.245791761
15000US060730192051,445,0.698314607,0.599288703,0.262328935
15000US060730192052,1270,0.652362205,0.596901163,0.196793983
15000US060730192053,488,0.698770492,0.625368782,0.303991038
15000US060730192054,184,0.77173913,0.587486631,0
15000US060730192061,1067,0.667525773,0.601452055,0.22402258
15000US060730192062,753,0.698539177,0.668857868,0.372088883
15000US060730192063,482,0.693983402,0.693379175,0.403554652
15000US060730192071,632,0.723496835,0.656143646,0.388968933
15000US060730192072,1119,0.708668454,0.635380711,0.333913499
15000US060730192073,1157,0.725367329,0.661900369,0.401138478
15000US060730192074,495,0.642929293,0.624640523,0.224281469
15000US060730192081,128,0.765625,0.643948052,0
15000US060730192082,683,0.638360176,0.702108802,0.329237699
15000US060730193011,446,0.689461883,0.64029976,0.314065847
15000US060730193012,671,0.62704918,0.701322267,0.310239726
15000US060730193013,978,0.667689162,0.658932806,0.310687359
15000US060730193021,320,0.6640625,0.716268657,0.391062046
15000US060730193022,629,0.678855326,0.679460857,0.35864732
15000US060730193023,1542,0.702983139,0.654772249,0.35648108
15000US060730193024,305,0.618032787,0.661070878,0.239966334
15000US060730193031,984,0.752794715,0.662403781,0.44288159
15000US060730193032,904,0.620022124,0.684808696,0.276078357
15000US060730193033,848,0.681308962,0.645688705,0.310577464
15000US060730194031,1405,0.695729537,0.637412888,0.318581115
15000US060730194032,703,0.738975818,0.57954262,0.284347712
15000US060730194033,159,0.605345912,0.67959596,0
15000US060730194041,451,0.629711752,0.638328173,0.225099212
15000US060730194042,866,0.624133949,0.582735602,0.138929647
15000US060730194051,407,0.692874693,0.638896926,0.316798467
15000US060730194052,607,0.66062603,0.586263345,0.192075468
15000US060730194053,979,0.644024515,0.630533333,0.234370259
15000US060730194061,487,0.699691992,0.639683258,0.327847899
15000US060730194062,965,0.706476684,0.628613939,0.320009368
15000US060730194063,494,0.698380567,0.654484305,0.34924039
15000US060730195011,992,0.711945565,0.566310861,0.22784652
15000US060730195012,618,0.703883495,0.5918,0.257973341
15000US060730195021,1042,0.684021113,0.552562278,0.171046293
15000US060730195022,966,0.685300207,0.600375587,0.246439662
15000US060730195023,539,0.757884972,0.577355556,0.305297056
15000US060730195031,1235,0.737854251,0.605891277,0.326672628
15000US060730195032,430,0.713953488,0.606712018,0.295375609
15000US060730195033,739,0.648511502,0.622056075,0.228360086
15000US060730196011,490,0.7,0.630946681,0.314517213
15000US060730196012,376,0.628989362,0.639979381,0.226399876
15000US060730196013,1001,0.662337662,0.604722011,0.221872524
15000US060730196014,316,0.629746835,0.686360601,0.293279248
15000US060730196021,251,0.688247012,0.693369418,0
15000US060730196022,649,0.692218798,0.696973773,0.406403214
15000US060730196023,857,0.784422404,0.594769452,0.370573187
15000US060730197011,1542,0.681420233,0.649970571,0.317311072
15000US060730197012,1387,0.742069214,0.623395062,0.361680471
15000US060730197013,175,0.77,0.657577855,0
15000US060730197021,130,0.703846154,0.672703704,0
15000US060730197022,413,0.67251816,0.56875,0.181250413
15000US060730197023,474,0.650843882,0.659644903,0.286730398
15000US060730197024,852,0.688086854,0.656312757,0.336899919
15000US060730198031,673,0.615527489,0.693741588,0.281530108
15000US060730198032,633,0.646129542,0.738969849,0.395168289
15000US060730198033,251,0.635458167,0.736257198,0
15000US060730198041,485,0.729381443,0.6702267,0.4208015
15000US060730198042,341,0.618768328,0.717090012,0.319134325
15000US060730198043,440,0.645454545,0.770903666,0.440469798
15000US060730198051,746,0.714477212,0.668057948,0.39481226
15000US060730198052,417,0.585131894,0.724805825,0.274975752
15000US060730198053,119,0.81092437,0.61037037,0
15000US060730198061,991,0.654137235,0.705844862,0.359691925
15000US060730198062,34,0.5,0.672817337,0
15000US060730198063,1744,0.715309633,0.75482661,0.535859999
15000US060730198064,1171,0.676558497,0.737790795,0.444018046
15000US060730198081,123,0.792682927,0.735731707,0
15000US060730198082,915,0.7,0.747722181,0.498630465
15000US060730198083,0,#DIV/0!,0.715568114,0
15000US060730198091,393,0.643129771,0.708784314,0.346450123
15000US060730198092,357,0.68907563,0.771336851,0.51688326
15000US060730198093,106,0.634433962,0.646719101,0
15000US060730199021,1227,0.664629177,0.632067358,0.26592898
15000US060730199022,374,0.59959893,0.623187661,0.161357576
15000US060730199031,804,0.665422886,0.646255482,0.28832357
15000US060730199032,900,0.675833333,0.646021417,0.303120632
15000US060730199041,1069,0.684985968,0.682039778,0.372008369
15000US060730199042,880,0.651988636,0.720263158,0.3774494
15000US060730199043,964,0.724585062,0.709835221,0.478202741
15000US060730199051,342,0.769005848,0.715181347,0.55848233
15000US060730199052,1216,0.66796875,0.637023173,0.278139324
15000US060730199053,124,0.721774194,0.729568966,0
15000US060730200131,2115,0.674468085,0.762551724,0.478159503
15000US060730200132,1337,0.599289454,0.751045627,0.333506856
15000US060730200133,527,0.665085389,0.742868125,0.432558341
15000US060730200141,238,0.759453782,0.773362754,0
15000US060730200142,932,0.628218884,0.754741379,0.387673688
15000US060730200143,685,0.622262774,0.731465332,0.34492608
15000US060730200144,558,0.698476703,0.804337748,0.585133314
15000US060730200151,813,0.689114391,0.742551223,0.472271716
15000US060730200152,425,0.652941176,0.75180388,0.425380053
15000US060730200161,525,0.712857143,0.767009602,0.551251475
15000US060730200162,454,0.749449339,0.781280277,0.638556299
15000US060730200163,647,0.719088099,0.805533366,0.624410366
15000US060730200164,376,0.605053191,0.743322034,0.332731249
15000US060730200165,176,0.836647727,0.783423529,0
15000US060730200171,543,0.727900552,0.617669173,0.33239872
15000US060730200172,531,0.673728814,0.608242424,0.242729895
15000US060730200173,329,0.71656535,0.571498258,0.242111406
15000US060730200181,461,0.647505423,0.593539232,0.185361325
15000US060730200182,690,0.806521739,0.578594249,0.37079472
15000US060730200183,769,0.661248375,0.59820339,0.210680288
15000US060730200184,952,0.725315126,0.640509857,0.366115802
15000US060730200191,141,0.636524823,0.680806452,0
15000US060730200192,729,0.737654321,0.593061224,0.305083254
15000US060730200193,764,0.673756545,0.690985842,0.368333789
15000US060730200201,1859,0.657342657,0.695648551,0.349691641
15000US060730200202,1042,0.775191939,0.717711082,0.57286403
15000US060730200211,1330,0.705451128,0.675578947,0.393180998
15000US060730200212,750,0.642,0.660383562,0.274658714
15000US060730200213,399,0.670426065,0.680015748,0.346585239
15000US060730200221,822,0.667579075,0.701824543,0.375016832
15000US060730200222,471,0.734076433,0.700293848,0.477601841
15000US060730200223,1758,0.69112628,0.651682243,0.334184813
15000US060730200231,996,0.671184739,0.671540055,0.334934196
15000US060730200232,424,0.610849057,0.624074844,0.17836927
15000US060730200241,625,0.6612,0.626006579,0.252021059
15000US060730200242,260,0.717307692,0.658033898,0
15000US060730200243,388,0.594716495,0.660712166,0.204768789
15000US060730200251,576,0.672309028,0.702879581,0.384091332
15000US060730200252,640,0.66875,0.660184211,0.314146733
15000US060730200253,863,0.822421784,0.64307438,0.510957228
15000US060730200261,194,0.739690722,0.688281938,0
15000US060730200262,653,0.629019908,0.69500401,0.304401206
15000US060730200263,168,0.75,0.687233273,0
15000US060730200271,4037,0.665035918,0.759162412,0.456882641
15000US060730200272,122,0.75,0.720718133,0
15000US060730200273,783,0.588122605,0.703523855,0.251666837
15000US060730200281,848,0.686025943,0.625933148,0.286911777
15000US060730200282,1036,0.713079151,0.601479714,0.285777191
15000US060730200291,645,0.715503876,0.656889655,0.378358673
15000US060730200292,431,0.608468677,0.608831522,0.154132624
15000US060730200293,1129,0.714127547,0.621186441,0.318895036
15000US060730201031,1239,0.718119451,0.692015378,0.439042775
15000US060730201032,587,0.594974446,0.680580475,0.231777959
15000US060730201033,1126,0.701598579,0.682526859,0.398298204
15000US060730201034,244,0.731557377,0.660746951,0
15000US060730201051,343,0.739067055,0.727702182,0.531098456
15000US060730201052,1013,0.648075025,0.66492674,0.290326414
15000US060730201061,670,0.731343284,0.66586155,0.416572616
15000US060730201062,457,0.663019694,0.614427157,0.237294664
15000US060730201071,671,0.708271237,0.67466821,0.39601931
15000US060730201072,803,0.663138232,0.676472727,0.330131047
15000US060730201081,812,0.723214286,0.590552764,0.281708444
15000US060730201082,405,0.75,0.642887324,0.405743604
15000US060730201083,783,0.682630907,0.593710938,0.232583047
15000US060730201084,641,0.678627145,0.5847343,0.213508221
15000US060730201091,430,0.741860465,0.583981982,0.295530983
15000US060730201092,695,0.678776978,0.610346535,0.252862595
15000US060730201093,352,0.693181818,0.618897059,0.286014916
15000US060730201094,772,0.600064767,0.618349106,0.155471872
15000US060730202021,971,0.690525232,0.570422535,0.206919171
15000US060730202022,1225,0.684285714,0.615933118,0.269045835
15000US060730202023,686,0.695335277,0.617142857,0.286269456
15000US060730202061,635,0.662598425,0.630367133,0.260500513
15000US060730202062,625,0.6968,0.576910714,0.225163704
15000US060730202063,905,0.689779006,0.619407008,0.282063762
15000US060730202071,1115,0.679372197,0.592041139,0.225670266
15000US060730202072,1120,0.7015625,0.572739234,0.224760497
15000US060730202081,1043,0.685522531,0.611544477,0.263985453
15000US060730202091,823,0.712332928,0.588272458,0.263576257
15000US060730202092,857,0.709451575,0.617342583,0.306210537
15000US060730202093,396,0.735479798,0.580068807,0.280655908
15000US060730202101,949,0.677555321,0.639210728,0.295232514
15000US060730202102,748,0.677139037,0.621821112,0.268111372
15000US060730202111,413,0.688256659,0.602836767,0.254252839
15000US060730202112,584,0.708047945,0.588589618,0.258404479
15000US060730202113,713,0.708625526,0.639937238,0.341124604
15000US060730202114,1055,0.589099526,0.586202532,0.097546289
15000US060730202131,739,0.655277402,0.590591133,0.191400208
15000US060730202132,380,0.673026316,0.612425068,0.248107915
15000US060730202133,592,0.696368243,0.603045455,0.265594047
15000US060730202141,630,0.748015873,0.632966887,0.386156714
15000US060730202142,1286,0.725894246,0.626111111,0.343409814
15000US060730202143,679,0.699926362,0.57673913,0.228955611
15000US060730203041,340,0.5625,0.68753338,0.190806722
15000US060730203042,222,0.792792793,0.799316547,0
15000US060730203043,504,0.584325397,0.680328677,0.215122604
15000US060730203044,422,0.623222749,0.668422392,0.258013406
15000US060730203051,804,0.634639303,0.677805927,0.288614334
15000US060730203052,548,0.685675182,0.64793578,0.320397656
15000US060730203053,520,0.71875,0.629240283,0.338400595
15000US060730203061,3234,0.684446506,0.677218191,0.36374664
15000US060730203062,783,0.668582375,0.712746431,0.393049848
15000US060730203071,785,0.589490446,0.6744968,0.215293997
15000US060730203072,311,0.803858521,0.668741894,0.530542488
15000US060730203073,516,0.637596899,0.67912,0.295016685
15000US060730203074,800,0.646875,0.690991168,0.326504732
15000US060730203081,263,0.760456274,0.624500818,0
15000US060730203082,700,0.76,0.590851064,0.331148839
15000US060730203083,1155,0.691125541,0.636331713,0.310288257
15000US060730203091,889,0.687289089,0.644954258,0.318137516
15000US060730203092,970,0.692010309,0.654801715,0.34034456
15000US060730204011,200,0.76125,0.697282051,0
15000US060730204012,300,0.693333333,0.748069835,0
15000US060730204031,658,0.61550152,0.670639361,0.249462383
15000US060730204032,817,0.70501836,0.640247934,0.336418744
15000US060730204041,696,0.614583333,0.665104167,0.240413332
15000US060730204042,831,0.639891697,0.691721973,0.316689534
15000US060730204043,386,0.658678756,0.752394469,0.435971811
15000US060730204051,229,0.637554585,0.768137155,0
15000US060730204052,412,0.641990291,0.714415323,0.352773379
15000US060730205001,373,0.654825737,0.664942308,0.30045955
15000US060730205002,969,0.679308566,0.629043716,0.282200782
15000US060730205003,941,0.669766206,0.640541612,0.286026035
15000US060730206011,660,0.768939394,0.608581907,0.373753769
15000US060730206012,699,0.665593705,0.605407609,0.22733521
15000US060730206013,1067,0.679475164,0.56676951,0.187131521
15000US060730206021,553,0.715189873,0.639559471,0.349977668
15000US060730206022,663,0.645173454,0.656129353,0.273196928
15000US060730206023,464,0.720366379,0.611735395,0.312289495
15000US060730206024,594,0.682239057,0.657811284,0.330558142
15000US060730207051,544,0.702205882,0.7200875,0.458638136
15000US060730207052,583,0.632933105,0.653224756,0.250967011
15000US060730207053,814,0.695331695,0.680535602,0.38554564
15000US060730207061,857,0.706242707,0.734634496,0.488325367
15000US060730207062,522,0.756704981,0.675403727,0.470872176
15000US060730207063,348,0.662356322,0.726794371,0.404012345
15000US060730207071,1130,0.649336283,0.648294702,0.267890469
15000US060730207072,853,0.682004689,0.63002064,0.28752138
15000US060730207081,545,0.642201835,0.693460912,0.322804032
15000US060730207082,448,0.65625,0.673242009,0.314860452
15000US060730207091,756,0.678902116,0.740849105,0.452589113
15000US060730207092,292,0.71489726,0.609345029,0
15000US060730207093,639,0.707355243,0.691871393,0.422035649
15000US060730207094,670,0.605970149,0.676162571,0.24260351
15000US060730207101,433,0.643187067,0.760506224,0.421470109
15000US060730208011,213,0.678403756,0.710696517,0
15000US060730208012,528,0.685606061,0.71816875,0.428752126
15000US060730208013,474,0.695675105,0.682585551,0.389284089
15000US060730208051,405,0.632716049,0.601186839,0.176488633
15000US060730208052,839,0.65375447,0.604612979,0.210021293
15000US060730208061,518,0.657818533,0.62284689,0.242571737
15000US060730208062,969,0.684468524,0.580629108,0.214872648
15000US060730208063,479,0.690501044,0.619728,0.283570314
15000US060730208071,697,0.679698709,0.649827982,0.314572538
15000US060730208091,966,0.646221532,0.657360075,0.276537144
15000US060730208092,922,0.629880694,0.60773679,0.18194181
15000US060730208093,883,0.674405436,0.585105863,0.20851253
15000US060730208101,207,0.722222222,0.717239669,0
15000US060730208102,151,0.695364238,0.6702,0
15000US060730208103,902,0.634977827,0.661619516,0.265981494
15000US060730208111,396,0.66540404,0.681638697,0.341325695
15000US060730208112,368,0.694972826,0.684274425,0.390848019
15000US060730208113,774,0.672803618,0.662969658,0.324395347
15000US060730209021,85,0.911764706,0.600190476,0
15000US060730209022,556,0.634442446,0.663273273,0.267546864
15000US060730209031,128,0.748046875,0.593013699,0
15000US060730209032,63,0.825396825,0.583163842,0
15000US060730209033,604,0.764900662,0.629732955,0.404657209
15000US060730209041,176,0.705965909,0.703981043,0
15000US060730209042,111,0.563063063,0.671479714,0
15000US060730209043,171,0.634502924,0.746749117,0
15000US060730210001,148,0.891891892,0.590535456,0
15000US060730210002,138,0.501811594,0.743846154,0
15000US060730210003,102,0.666666667,0.612759857,0
15000US060730210004,315,0.711904762,0.65625,0.372007969
15000US060730211001,563,0.710479574,0.707414741,0.45177759
15000US060730211002,452,0.804756637,0.655914286,0.508644057
15000US060730211003,907,0.767364939,0.626301925,0.402222388
15000US060730211004,121,0.814049587,0.627108434,0
15000US060730212021,371,0.71361186,0.646735219,0.359238113
15000US060730212022,384,0.659505208,0.637185473,0.266236945
15000US060730212041,593,0.681281619,0.683961111,0.369266036
15000US060730212042,610,0.681967213,0.669060067,0.347433804
15000US060730212043,239,0.741631799,0.68115566,0
15000US060730212051,584,0.696489726,0.655386351,0.347868125
15000US060730212052,708,0.613347458,0.684777518,0.265740102
15000US060730212053,1100,0.660909091,0.625450237,0.250782713
15000US060730212061,602,0.647009967,0.675159494,0.303643433
15000US060730213021,2562,0.869145199,0.61433584,0.522373622
15000US060730213022,732,0.710382514,0.671974714,0.39491791
15000US060730213031,287,0.610627178,0.698999098,0
15000US060730213032,1491,0.692991281,0.713799949,0.433879129
15000US060730213033,356,0.741573034,0.657163904,0.417387195
15000US060730213041,346,0.661127168,0.675119389,0.325051647
15000US060730213042,245,0.707142857,0.659216467,0
15000US060730214001,1766,0.63689128,0.740163934,0.381504889
15000US060730214002,799,0.657071339,0.662836399,0.3007061
15000US060730214003,375,0.600666667,0.708112306,0.277751663
15000US060730215001,1271,0.693154996,0.839302064,0.630079438
15000US060730215002,602,0.648255814,0.86878607,0.588251559
15000US060730215003,167,0.73502994,0.850709939,0
15000US060730216001,1637,0.62400733,0.671031814,0.262862102
15000US060730216002,195,0.761538462,0.777569593,0
15000US060730218001,185,0.751351351,0.786730402,0
15000US060730218002,242,0.740702479,0.829219331,0
15000US060730219001,3422,0.525350672,0.632504083,0.068163999
15000US060730219002,311,0.658360129,0.667678019,0.309809604
15000US060730220001,589,0.756366723,0.612002022,0.362346446
15000US060730220002,911,0.735455543,0.600090662,0.313790441
15000US060730221001,779,0.602053915,0.765165848,0.357330763
15000US060730221002,1446,0.670297372,0.725936689,0.415716911
15000US060730221003,970,0.774742268,0.807951096,0.729604893
15000US060739901000,0,#DIV/0!,#DIV/0!,0
15000US060750101001,635,0.667716535,0.775359801,0.485825949
15000US060750101002,1301,0.642774789,0.765417277,0.427873893
15000US060750102001,586,0.614761092,0.827007739,0.464860249
15000US060750102002,1124,0.556939502,0.8212375,0.349917185
15000US060750102003,380,0.601315789,0.82555005,0.437841319
15000US060750103001,1002,0.585578842,0.803417085,0.379387888
15000US060750103002,585,0.639316239,0.754009662,0.405484874
15000US060750103003,508,0.618602362,0.779157667,0.405345571
15000US060750104001,287,0.690766551,0.745964912,0
15000US060750104002,920,0.597282609,0.816877296,0.418674574
15000US060750104003,713,0.630434783,0.820071124,0.484206062
15000US060750104004,510,0.620098039,0.815359765,0.458532981
15000US060750105001,332,0.603162651,0.797816794,0.403598918
15000US060750105002,755,0.663907285,0.831079692,0.562494262
15000US060750106001,558,0.569892473,0.773156627,0.312160053
15000US060750106002,554,0.690884477,0.713934911,0.430701983
15000US060750106003,376,0.605053191,0.710559541,0.288082862
15000US060750107001,547,0.579067642,0.819744817,0.388901015
15000US060750107002,401,0.654613466,0.676319648,0.316916576
15000US060750107003,750,0.668,0.599819945,0.222209385
15000US060750107004,284,0.779049296,0.595714286,0
15000US060750108001,462,0.602272727,0.844410202,0.465204981
15000US060750108002,516,0.619186047,0.777217391,0.403663947
15000US060750108003,983,0.55162767,0.788143177,0.298973559
15000US060750109001,446,0.593049327,0.829690977,0.428001707
15000US060750109002,1189,0.544995795,0.838082437,0.34850226
15000US060750109003,992,0.558971774,0.821746945,0.354317693
15000US060750110001,430,0.551744186,0.788702163,0.299875058
15000US060750110002,1402,0.548858773,0.814754308,0.326955512
15000US060750110003,1316,0.563639818,0.778609535,0.308194108
15000US060750111001,1356,0.584070796,0.776111111,0.340737139
15000US060750111002,1114,0.572037702,0.783810135,0.329622062
15000US060750111003,606,0.609323432,0.730160891,0.321818113
15000US060750112001,467,0.609743041,0.795811287,0.412669348
15000US060750112002,725,0.602413793,0.840210526,0.459774967
15000US060750112003,198,0.578282828,0.817193764,0
15000US060750113001,516,0.612887597,0.689678771,0.271796697
15000US060750113002,374,0.610294118,0.735635036,0.330939206
15000US060750117001,397,0.646725441,0.75283247,0.416353099
15000US060750117002,426,0.591549296,0.701376281,0.25423533
15000US060750118001,552,0.721014493,0.653541114,0.381073923
15000US060750119011,449,0.580178174,0.786048472,0.346918327
15000US060750119012,948,0.655327004,0.807955641,0.512301362
15000US060750119021,1446,0.625864454,0.788347613,0.431044792
15000US060750119022,288,0.5625,0.770056391,0
15000US060750120001,910,0.65,0.659649832,0.285483817
15000US060750120002,1368,0.709429825,0.73028151,0.486643378
15000US060750121001,1620,0.650771605,0.741913955,0.407209977
15000US060750121002,700,0.677142857,0.795813953,0.533483748
15000US060750122011,1637,0.629505192,0.715585975,0.334343294
15000US060750122012,955,0.67382199,0.696136865,0.376253254
15000US060750122021,1854,0.660329018,0.693235043,0.35078121
15000US060750123011,329,0.71656535,0.671346863,0.403262434
15000US060750123012,529,0.691398866,0.694216216,0.400821802
15000US060750123021,905,0.637016575,0.77606383,0.433222303
15000US060750123022,638,0.760579937,0.750900524,0.606099724
15000US060750124011,887,0.660372041,0.637134446,0.267405092
15000US060750124012,1160,0.737931034,0.682120419,0.45347609
15000US060750124021,615,0.669918699,0.738994975,0.434801265
15000US060750124022,641,0.651326053,0.835666667,0.545672858
15000US060750124023,701,0.64978602,0.722332506,0.376904715
15000US060750125011,511,0.693248532,0.674531607,0.372977709
15000US060750125012,262,0.776717557,0.650255624,0
15000US060750125021,335,0.820895522,0.593460076,0.417012605
15000US060750125022,696,0.687140805,0.647242908,0.321464207
15000US060750126011,1426,0.537517532,0.825215915,0.31880871
15000US060750126021,910,0.552747253,0.829601182,0.352575337
15000US060750126022,779,0.627406932,0.829058714,0.491314071
15000US060750127001,889,0.568053993,0.819638109,0.368429442
15000US060750127002,872,0.57396789,0.864329813,0.43712345
15000US060750127003,217,0.570276498,0.761310541,0
